"station_id","stationname","date","daytype","rides"
41300,"Loyola","08/25/2003","W",5426
40890,"O'Hare Airport","05/07/2008","W",8005
40890,"O'Hare Airport","01/20/2009","W",7202
41300,"Loyola","12/09/2014","W",5507
40890,"O'Hare Airport","04/14/2010","W",8009
40350,"UIC-Halsted","10/08/2012","W",7760
40350,"UIC-Halsted","08/31/2008","U",1559
40890,"O'Hare Airport","04/11/2013","W",10787
41300,"Loyola","05/24/2009","U",2535
40350,"UIC-Halsted","12/14/2011","W",3571
40890,"O'Hare Airport","09/19/2016","W",12707
41300,"Loyola","07/14/2014","W",4543
40890,"O'Hare Airport","05/15/2011","U",8513
40350,"UIC-Halsted","10/07/2015","W",8682
40890,"O'Hare Airport","07/26/2015","U",12056
40890,"O'Hare Airport","03/05/2006","U",6847
40890,"O'Hare Airport","07/23/2006","U",9478
40890,"O'Hare Airport","03/25/2004","W",8104
40890,"O'Hare Airport","06/23/2013","U",9943
40890,"O'Hare Airport","09/04/2008","W",8310
40350,"UIC-Halsted","07/25/2008","W",3471
41300,"Loyola","11/16/2007","W",5521
40890,"O'Hare Airport","03/31/2002","U",6809
41300,"Loyola","12/05/2006","W",4896
40890,"O'Hare Airport","06/15/2001","W",10356
41300,"Loyola","02/01/2003","A",3676
40890,"O'Hare Airport","09/13/2013","W",13016
41300,"Loyola","10/13/2004","W",5492
41300,"Loyola","10/21/2010","W",6329
40350,"UIC-Halsted","12/17/2004","W",2451
40890,"O'Hare Airport","10/11/2015","U",12981
40890,"O'Hare Airport","03/10/2004","W",7471
40350,"UIC-Halsted","05/20/2005","W",2647
41300,"Loyola","03/14/2016","W",5820
40350,"UIC-Halsted","02/02/2003","U",917
40890,"O'Hare Airport","12/01/2015","W",10496
40890,"O'Hare Airport","01/13/2011","W",7748
41300,"Loyola","11/29/2006","W",5159
40890,"O'Hare Airport","02/28/2005","W",8440
41300,"Loyola","04/25/2015","A",4333
40350,"UIC-Halsted","03/22/2009","U",1077
40890,"O'Hare Airport","09/16/2004","W",9103
40890,"O'Hare Airport","12/27/2014","A",9480
40890,"O'Hare Airport","09/26/2009","A",6810
41300,"Loyola","11/12/2003","W",5466
40350,"UIC-Halsted","11/14/2016","W",7893
40350,"UIC-Halsted","06/28/2013","W",4685
40890,"O'Hare Airport","11/26/2011","A",10019
40350,"UIC-Halsted","08/16/2016","W",3199
41300,"Loyola","11/07/2015","A",4855
41300,"Loyola","10/30/2009","W",6738
40350,"UIC-Halsted","09/12/2002","W",7342
40350,"UIC-Halsted","04/28/2007","A",1587
41300,"Loyola","11/29/2011","W",5789
41300,"Loyola","01/04/2002","W",3900
41300,"Loyola","09/20/2009","U",3305
41300,"Loyola","06/02/2002","U",2350
40350,"UIC-Halsted","02/22/2002","W",3599
40890,"O'Hare Airport","03/30/2005","W",7732
41300,"Loyola","05/13/2007","U",2048
41300,"Loyola","10/31/2011","W",5908
41300,"Loyola","09/20/2006","W",5546
40890,"O'Hare Airport","04/25/2006","W",8605
41300,"Loyola","06/27/2003","W",4504
40890,"O'Hare Airport","12/01/2005","W",9100
40890,"O'Hare Airport","11/08/2001","W",7330
41300,"Loyola","09/07/2007","W",6346
40350,"UIC-Halsted","04/06/2009","W",5496
40350,"UIC-Halsted","09/01/2010","W",7539
41300,"Loyola","10/21/2001","U",2772
40890,"O'Hare Airport","07/28/2006","W",13819
40350,"UIC-Halsted","03/06/2016","U",1587
41300,"Loyola","08/03/2010","W",4612
40890,"O'Hare Airport","12/15/2015","W",10226
40890,"O'Hare Airport","03/02/2008","U",6806
40350,"UIC-Halsted","11/20/2007","W",6057
40350,"UIC-Halsted","06/18/2003","W",3525
40350,"UIC-Halsted","11/07/2006","W",6176
40890,"O'Hare Airport","05/23/2009","A",8019
41300,"Loyola","07/26/2004","W",3862
40350,"UIC-Halsted","06/05/2002","W",3608
40350,"UIC-Halsted","11/29/2008","A",1183
41300,"Loyola","03/07/2009","A",2916
41300,"Loyola","04/30/2015","W",5590
40890,"O'Hare Airport","10/08/2006","U",9691
41300,"Loyola","06/30/2017","W",5008
41300,"Loyola","01/29/2008","W",4975
40890,"O'Hare Airport","05/11/2001","W",9765
40350,"UIC-Halsted","04/20/2016","W",7171
40350,"UIC-Halsted","03/01/2013","W",6905
40350,"UIC-Halsted","12/31/2003","W",1601
40350,"UIC-Halsted","08/09/2011","W",3241
40890,"O'Hare Airport","01/24/2013","W",7801
41300,"Loyola","05/23/2015","A",3781
40890,"O'Hare Airport","11/03/2013","U",9532
41300,"Loyola","10/09/2004","A",4055
40350,"UIC-Halsted","09/11/2003","W",7440
40890,"O'Hare Airport","09/24/2009","W",9017
40350,"UIC-Halsted","02/15/2016","W",6530
40890,"O'Hare Airport","01/23/2016","A",7091
40350,"UIC-Halsted","07/01/2003","W",3851
41300,"Loyola","03/31/2002","U",1962
40890,"O'Hare Airport","09/03/2013","W",10810
40890,"O'Hare Airport","08/05/2006","A",10137
40350,"UIC-Halsted","09/03/2005","A",1738
40350,"UIC-Halsted","06/13/2017","W",3812
40350,"UIC-Halsted","03/16/2011","W",7209
40350,"UIC-Halsted","09/10/2006","U",1136
40350,"UIC-Halsted","05/30/2014","W",3741
40890,"O'Hare Airport","06/14/2006","W",10274
40890,"O'Hare Airport","01/20/2002","U",5488
40890,"O'Hare Airport","09/29/2011","W",9632
40350,"UIC-Halsted","05/17/2016","W",3376
41300,"Loyola","12/09/2016","W",5796
40890,"O'Hare Airport","11/27/2011","U",13164
40350,"UIC-Halsted","10/31/2016","W",7999
41300,"Loyola","08/08/2013","W",4666
41300,"Loyola","08/13/2011","A",3618
40350,"UIC-Halsted","04/26/2011","W",6649
40350,"UIC-Halsted","02/15/2009","U",1427
40890,"O'Hare Airport","05/30/2014","W",12211
40350,"UIC-Halsted","05/20/2011","W",3658
41300,"Loyola","05/09/2017","W",4763
40890,"O'Hare Airport","01/16/2017","W",9731
41300,"Loyola","10/19/2017","W",6378
40890,"O'Hare Airport","02/02/2004","W",7552
41300,"Loyola","03/15/2001","W",5146
41300,"Loyola","01/12/2010","W",4187
40890,"O'Hare Airport","10/30/2001","W",6529
40350,"UIC-Halsted","09/20/2010","W",7321
41300,"Loyola","12/05/2003","W",5431
41300,"Loyola","06/23/2008","W",4117
41300,"Loyola","07/12/2005","W",4262
40350,"UIC-Halsted","10/23/2005","U",1172
40350,"UIC-Halsted","12/26/2003","W",999
40890,"O'Hare Airport","08/09/2015","U",11732
40890,"O'Hare Airport","01/06/2007","A",7024
40350,"UIC-Halsted","11/15/2011","W",7701
40350,"UIC-Halsted","08/25/2012","A",3680
41300,"Loyola","12/10/2016","A",4266
40350,"UIC-Halsted","10/03/2005","W",6866
41300,"Loyola","01/03/2009","A",2417
40890,"O'Hare Airport","06/21/2017","W",11689
40890,"O'Hare Airport","10/28/2004","W",9102
40350,"UIC-Halsted","10/24/2013","W",8213
40890,"O'Hare Airport","02/25/2002","W",7478
41300,"Loyola","04/27/2011","W",5796
40890,"O'Hare Airport","08/28/2011","U",9024
40890,"O'Hare Airport","11/13/2007","W",8298
40890,"O'Hare Airport","05/07/2017","U",9324
41300,"Loyola","01/18/2007","W",5113
41300,"Loyola","06/08/2009","W",4294
40350,"UIC-Halsted","08/29/2012","W",8250
41300,"Loyola","01/16/2012","W",3728
41300,"Loyola","07/04/2017","U",2900
41300,"Loyola","04/02/2002","W",5125
41300,"Loyola","08/10/2007","W",4065
41300,"Loyola","03/15/2009","U",3301
40890,"O'Hare Airport","08/23/2008","A",7508
41300,"Loyola","09/02/2015","W",6328
40350,"UIC-Halsted","04/23/2006","U",1374
40890,"O'Hare Airport","05/21/2007","W",10417
41300,"Loyola","04/03/2002","W",5296
41300,"Loyola","12/08/2014","W",5207
40890,"O'Hare Airport","12/18/2014","W",9499
40350,"UIC-Halsted","02/04/2012","A",2446
41300,"Loyola","12/11/2016","U",2753
40890,"O'Hare Airport","09/22/2017","W",13735
41300,"Loyola","07/27/2002","A",3314
40350,"UIC-Halsted","02/05/2006","U",979
40350,"UIC-Halsted","08/29/2010","U",2150
40890,"O'Hare Airport","06/11/2003","W",7881
40350,"UIC-Halsted","11/07/2010","U",1612
40350,"UIC-Halsted","02/13/2017","W",7136
40350,"UIC-Halsted","08/03/2014","U",1236
40350,"UIC-Halsted","12/14/2016","W",3143
40350,"UIC-Halsted","04/19/2016","W",7211
40890,"O'Hare Airport","04/23/2010","W",9395
41300,"Loyola","08/17/2003","U",2486
41300,"Loyola","11/10/2016","W",6082
40890,"O'Hare Airport","08/21/2008","W",10507
41300,"Loyola","01/15/2009","W",4585
40350,"UIC-Halsted","02/26/2017","U",1505
41300,"Loyola","08/06/2012","W",6428
40350,"UIC-Halsted","07/22/2012","U",1474
41300,"Loyola","04/13/2008","U",2464
41300,"Loyola","08/29/2015","A",5145
41300,"Loyola","05/10/2013","W",4696
40890,"O'Hare Airport","06/24/2012","U",10195
40890,"O'Hare Airport","03/08/2009","U",6958
40350,"UIC-Halsted","06/23/2017","W",3608
40890,"O'Hare Airport","02/20/2013","W",8087
40890,"O'Hare Airport","01/16/2016","A",7934
40890,"O'Hare Airport","02/27/2003","W",7370
41300,"Loyola","06/01/2001","W",4578
40890,"O'Hare Airport","08/05/2009","W",9191
40890,"O'Hare Airport","05/06/2001","U",7107
41300,"Loyola","03/19/2009","W",5534
41300,"Loyola","04/24/2005","U",2724
40890,"O'Hare Airport","03/06/2016","U",9030
40350,"UIC-Halsted","02/02/2005","W",6258
40890,"O'Hare Airport","11/08/2006","W",8955
40890,"O'Hare Airport","10/20/2009","W",7938
41300,"Loyola","08/28/2012","W",6037
41300,"Loyola","01/12/2014","U",3828
40350,"UIC-Halsted","06/29/2011","W",4406
40890,"O'Hare Airport","09/22/2009","W",8010
40350,"UIC-Halsted","05/23/2008","W",2907
40890,"O'Hare Airport","12/22/2004","W",7396
40890,"O'Hare Airport","06/21/2015","U",11604
41300,"Loyola","12/27/2008","A",2001
40890,"O'Hare Airport","06/29/2010","W",9157
40890,"O'Hare Airport","05/08/2008","W",9723
41300,"Loyola","03/30/2005","W",5120
40350,"UIC-Halsted","12/30/2016","W",1657
41300,"Loyola","07/19/2001","W",4763
41300,"Loyola","12/04/2007","W",4695
41300,"Loyola","02/15/2001","W",5073
40350,"UIC-Halsted","02/06/2005","U",1075
40890,"O'Hare Airport","04/29/2010","W",8782
40350,"UIC-Halsted","01/11/2001","W",4731
41300,"Loyola","05/24/2013","W",4462
40350,"UIC-Halsted","10/08/2013","W",8226
40890,"O'Hare Airport","10/18/2009","U",8977
41300,"Loyola","04/12/2016","W",5533
41300,"Loyola","05/28/2013","W",4343
40350,"UIC-Halsted","08/31/2014","U",1851
41300,"Loyola","10/19/2010","W",5794
40890,"O'Hare Airport","06/14/2014","A",9489
40350,"UIC-Halsted","12/24/2006","U",528
40890,"O'Hare Airport","05/02/2011","W",9587
41300,"Loyola","07/08/2016","W",5446
40350,"UIC-Halsted","11/26/2002","W",6506
40890,"O'Hare Airport","02/14/2017","W",8182
40890,"O'Hare Airport","10/24/2016","W",11858
40890,"O'Hare Airport","10/02/2014","W",10977
40350,"UIC-Halsted","07/15/2016","W",3787
40890,"O'Hare Airport","04/10/2006","W",9729
40890,"O'Hare Airport","03/22/2014","A",7931
40890,"O'Hare Airport","08/24/2010","W",8588
41300,"Loyola","03/09/2017","W",4424
40350,"UIC-Halsted","11/21/2014","W",7399
40890,"O'Hare Airport","01/23/2010","A",5444
40350,"UIC-Halsted","01/21/2005","W",5681
40350,"UIC-Halsted","08/31/2015","W",8333
41300,"Loyola","02/23/2002","A",3857
40350,"UIC-Halsted","06/16/2003","W",3205
41300,"Loyola","01/31/2005","W",5161
41300,"Loyola","04/24/2010","A",4455
40890,"O'Hare Airport","11/12/2014","W",8933
40890,"O'Hare Airport","10/30/2003","W",8105
40350,"UIC-Halsted","09/21/2013","A",2518
40890,"O'Hare Airport","09/27/2014","A",8652
40890,"O'Hare Airport","01/08/2009","W",7506
40350,"UIC-Halsted","01/10/2008","W",2598
40890,"O'Hare Airport","09/10/2007","W",9263
40890,"O'Hare Airport","07/16/2005","A",8006
40890,"O'Hare Airport","09/15/2004","W",8323
40350,"UIC-Halsted","10/12/2014","U",5932
40350,"UIC-Halsted","06/11/2007","W",3331
40890,"O'Hare Airport","03/04/2012","U",7528
40350,"UIC-Halsted","10/02/2015","W",8249
40890,"O'Hare Airport","06/20/2005","W",11169
40890,"O'Hare Airport","08/07/2006","W",10969
41300,"Loyola","11/10/2010","W",5898
40890,"O'Hare Airport","04/14/2007","A",6895
40890,"O'Hare Airport","09/26/2010","U",9057
41300,"Loyola","12/01/2004","W",5289
40350,"UIC-Halsted","01/01/2017","U",997
40350,"UIC-Halsted","04/09/2009","W",5503
40890,"O'Hare Airport","05/17/2009","U",8331
41300,"Loyola","04/06/2017","W",5621
40890,"O'Hare Airport","02/05/2006","U",6593
40350,"UIC-Halsted","05/29/2013","W",3622
40350,"UIC-Halsted","07/03/2010","A",1422
41300,"Loyola","07/14/2009","W",4346
41300,"Loyola","06/24/2009","W",4470
40890,"O'Hare Airport","05/22/2006","W",10490
41300,"Loyola","09/19/2007","W",5477
41300,"Loyola","07/18/2006","W",4420
41300,"Loyola","03/11/2007","U",2423
40350,"UIC-Halsted","10/25/2010","W",7113
41300,"Loyola","09/20/2002","W",6277
41300,"Loyola","12/18/2003","W",3857
41300,"Loyola","03/03/2004","W",4038
41300,"Loyola","01/30/2015","W",6444
40890,"O'Hare Airport","02/20/2007","W",8338
40350,"UIC-Halsted","08/08/2002","W",2603
40350,"UIC-Halsted","06/25/2007","W",3206
40350,"UIC-Halsted","10/20/2011","W",7853
40350,"UIC-Halsted","06/03/2007","U",855
40890,"O'Hare Airport","03/31/2015","W",9534
40890,"O'Hare Airport","03/21/2010","U",7303
40890,"O'Hare Airport","05/24/2005","W",9514
40890,"O'Hare Airport","02/08/2017","W",8177
40890,"O'Hare Airport","04/03/2016","U",8424
40350,"UIC-Halsted","07/06/2005","W",3764
40350,"UIC-Halsted","10/30/2003","W",6890
40890,"O'Hare Airport","09/11/2016","U",10922
41300,"Loyola","02/03/2003","W",5126
40350,"UIC-Halsted","11/14/2009","A",1902
40350,"UIC-Halsted","08/26/2013","W",7586
40890,"O'Hare Airport","11/26/2008","W",9359
40890,"O'Hare Airport","03/29/2009","U",8037
40890,"O'Hare Airport","10/30/2002","W",7326
40350,"UIC-Halsted","12/15/2010","W",3038
40890,"O'Hare Airport","03/31/2016","W",10115
41300,"Loyola","05/31/2006","W",4333
40890,"O'Hare Airport","05/28/2014","W",10195
40890,"O'Hare Airport","06/01/2012","W",12122
40350,"UIC-Halsted","01/03/2010","U",542
41300,"Loyola","08/02/2013","W",5291
41300,"Loyola","08/29/2011","W",6103
40890,"O'Hare Airport","05/02/2010","U",7809
40350,"UIC-Halsted","08/05/2014","W",3632
41300,"Loyola","06/13/2011","W",4844
41300,"Loyola","12/27/2002","W",3057
41300,"Loyola","11/17/2007","A",4273
40350,"UIC-Halsted","03/27/2007","W",2446
41300,"Loyola","07/04/2010","U",3437
40890,"O'Hare Airport","12/26/2010","U",8902
40890,"O'Hare Airport","01/07/2015","W",7472
40890,"O'Hare Airport","11/13/2010","A",7797
40890,"O'Hare Airport","10/01/2009","W",8806
40350,"UIC-Halsted","09/25/2012","W",7932
40890,"O'Hare Airport","01/11/2012","W",7691
41300,"Loyola","04/27/2005","W",5139
40890,"O'Hare Airport","08/24/2003","U",7545
40350,"UIC-Halsted","11/25/2010","U",872
41300,"Loyola","02/08/2002","W",5610
40350,"UIC-Halsted","09/17/2017","U",1713
41300,"Loyola","02/13/2012","W",5239
40890,"O'Hare Airport","09/03/2015","W",13925
41300,"Loyola","03/05/2017","U",2411
40350,"UIC-Halsted","07/11/2009","A",1202
41300,"Loyola","06/07/2010","W",4558
40350,"UIC-Halsted","03/04/2016","W",7205
40350,"UIC-Halsted","12/22/2014","W",2120
41300,"Loyola","07/19/2014","A",4170
41300,"Loyola","12/17/2003","W",3918
40890,"O'Hare Airport","02/03/2005","W",7873
40890,"O'Hare Airport","07/24/2010","A",8883
41300,"Loyola","03/20/2009","W",5952
41300,"Loyola","11/09/2007","W",5708
41300,"Loyola","06/27/2017","W",5113
40890,"O'Hare Airport","07/10/2009","W",11422
41300,"Loyola","12/18/2010","A",4078
40890,"O'Hare Airport","10/28/2010","W",9617
41300,"Loyola","09/07/2014","U",3995
40350,"UIC-Halsted","01/24/2010","U",931
41300,"Loyola","01/13/2005","W",4085
40350,"UIC-Halsted","01/20/2007","A",1557
41300,"Loyola","04/26/2010","W",5260
40350,"UIC-Halsted","12/26/2001","W",1172
41300,"Loyola","08/12/2017","A",3608
40350,"UIC-Halsted","12/29/2016","W",1738
40890,"O'Hare Airport","04/27/2006","W",9752
40350,"UIC-Halsted","03/05/2010","W",5622
40350,"UIC-Halsted","12/23/2011","W",1899
40890,"O'Hare Airport","10/10/2016","W",11933
40890,"O'Hare Airport","09/01/2012","A",10768
40890,"O'Hare Airport","05/14/2004","W",10157
40890,"O'Hare Airport","05/14/2005","A",7619
40350,"UIC-Halsted","09/09/2014","W",8043
40890,"O'Hare Airport","09/23/2005","W",12079
41300,"Loyola","01/03/2015","A",2612
41300,"Loyola","09/01/2012","A",5491
41300,"Loyola","07/08/2015","W",5197
41300,"Loyola","03/05/2009","W",4138
40890,"O'Hare Airport","07/30/2017","U",11561
40350,"UIC-Halsted","04/05/2003","A",1556
41300,"Loyola","02/19/2009","W",5359
40350,"UIC-Halsted","08/26/2004","W",6955
40890,"O'Hare Airport","04/05/2001","W",7465
40350,"UIC-Halsted","03/26/2010","W",2593
40350,"UIC-Halsted","08/28/2001","W",6442
40350,"UIC-Halsted","11/30/2002","A",925
40350,"UIC-Halsted","06/20/2009","A",1366
40890,"O'Hare Airport","11/10/2003","W",7867
40350,"UIC-Halsted","04/23/2009","W",5671
40350,"UIC-Halsted","03/29/2009","U",948
41300,"Loyola","10/02/2004","A",4613
41300,"Loyola","01/14/2004","W",5146
41300,"Loyola","02/15/2015","U",2764
41300,"Loyola","12/20/2004","W",3272
40890,"O'Hare Airport","12/31/2002","W",7287
41300,"Loyola","12/23/2015","W",3391
40350,"UIC-Halsted","02/11/2008","W",5330
40890,"O'Hare Airport","03/09/2013","A",7554
40350,"UIC-Halsted","04/10/2017","W",6729
40890,"O'Hare Airport","10/15/2002","W",8162
41300,"Loyola","12/12/2008","W",5038
41300,"Loyola","09/15/2010","W",6164
41300,"Loyola","07/18/2014","W",5238
40350,"UIC-Halsted","03/25/2004","W",2695
41300,"Loyola","06/08/2001","W",4767
40350,"UIC-Halsted","06/22/2007","W",3084
40890,"O'Hare Airport","01/05/2002","A",5987
40890,"O'Hare Airport","10/25/2014","A",8767
41300,"Loyola","09/26/2014","W",7269
40890,"O'Hare Airport","05/16/2002","W",8305
41300,"Loyola","04/07/2003","W",4912
40350,"UIC-Halsted","03/09/2014","U",1674
41300,"Loyola","11/27/2003","U",1638
40890,"O'Hare Airport","06/01/2010","W",10279
40890,"O'Hare Airport","09/30/2001","U",6815
40890,"O'Hare Airport","06/01/2015","W",11962
40890,"O'Hare Airport","10/19/2004","W",8384
40890,"O'Hare Airport","07/27/2009","W",10092
41300,"Loyola","01/24/2005","W",5361
40350,"UIC-Halsted","03/23/2014","U",1388
40350,"UIC-Halsted","09/26/2010","U",1642
41300,"Loyola","09/08/2006","W",6835
40350,"UIC-Halsted","11/30/2006","W",5963
41300,"Loyola","05/15/2002","W",4569
40890,"O'Hare Airport","11/02/2003","U",6552
40890,"O'Hare Airport","05/11/2013","A",8036
41300,"Loyola","07/16/2008","W",4282
40350,"UIC-Halsted","05/12/2014","W",3610
40350,"UIC-Halsted","11/28/2006","W",6029
40350,"UIC-Halsted","11/28/2014","W",1432
41300,"Loyola","11/19/2005","A",4832
40890,"O'Hare Airport","03/09/2014","U",8350
40350,"UIC-Halsted","08/27/2011","A",3338
41300,"Loyola","11/27/2015","W",2694
40350,"UIC-Halsted","11/29/2001","W",5312
40890,"O'Hare Airport","01/31/2007","W",7314
40890,"O'Hare Airport","10/17/2005","W",10276
40890,"O'Hare Airport","05/27/2011","W",12711
41300,"Loyola","01/02/2010","A",2284
40890,"O'Hare Airport","03/27/2009","W",9391
40350,"UIC-Halsted","06/04/2016","A",1580
40890,"O'Hare Airport","03/14/2013","W",10510
40890,"O'Hare Airport","07/16/2012","W",11179
41300,"Loyola","11/15/2005","W",5397
40890,"O'Hare Airport","03/26/2016","A",8109
41300,"Loyola","11/25/2017","A",2632
40890,"O'Hare Airport","03/22/2017","W",9710
40890,"O'Hare Airport","04/17/2014","W",11083
40350,"UIC-Halsted","08/20/2002","W",2915
40890,"O'Hare Airport","11/17/2015","W",11131
41300,"Loyola","12/21/2009","W",3387
40890,"O'Hare Airport","04/25/2002","W",8360
40350,"UIC-Halsted","12/02/2003","W",6249
40890,"O'Hare Airport","04/16/2004","W",9510
41300,"Loyola","04/13/2004","W",4665
41300,"Loyola","03/07/2013","W",4282
40350,"UIC-Halsted","03/02/2010","W",5976
41300,"Loyola","12/06/2013","W",6863
41300,"Loyola","10/16/2009","W",6984
40890,"O'Hare Airport","07/11/2009","A",7595
40350,"UIC-Halsted","06/28/2010","W",3484
40890,"O'Hare Airport","10/15/2010","W",12794
40350,"UIC-Halsted","10/06/2003","W",6753
41300,"Loyola","01/14/2005","W",4008
40350,"UIC-Halsted","01/12/2008","A",1099
41300,"Loyola","02/24/2004","W",4984
40890,"O'Hare Airport","09/07/2017","W",12310
40890,"O'Hare Airport","01/10/2003","W",7655
41300,"Loyola","12/23/2009","W",3249
40890,"O'Hare Airport","06/05/2011","U",9323
41300,"Loyola","10/01/2017","U",3590
40350,"UIC-Halsted","10/09/2003","W",7264
40350,"UIC-Halsted","01/23/2012","W",7266
40350,"UIC-Halsted","12/26/2010","U",595
40890,"O'Hare Airport","06/21/2007","W",10634
40890,"O'Hare Airport","01/09/2012","W",8629
41300,"Loyola","04/09/2015","W",5543
41300,"Loyola","04/10/2002","W",5308
41300,"Loyola","12/21/2011","W",4201
40350,"UIC-Halsted","11/21/2012","W",6651
41300,"Loyola","03/16/2005","W",5196
41300,"Loyola","03/23/2016","W",5431
41300,"Loyola","02/21/2008","W",5002
41300,"Loyola","07/29/2002","W",4381
41300,"Loyola","03/30/2006","W",4946
41300,"Loyola","08/08/2004","U",2233
40890,"O'Hare Airport","08/11/2004","W",9065
40350,"UIC-Halsted","01/26/2016","W",7618
40350,"UIC-Halsted","10/30/2004","A",1694
41300,"Loyola","07/01/2012","U",2635
40890,"O'Hare Airport","07/22/2005","W",11975
41300,"Loyola","01/01/2015","U",2163
40890,"O'Hare Airport","06/07/2007","W",10429
40890,"O'Hare Airport","11/09/2014","U",9088
41300,"Loyola","09/19/2017","W",5824
41300,"Loyola","07/20/2004","W",4133
40890,"O'Hare Airport","03/15/2011","W",7778
40890,"O'Hare Airport","08/29/2005","W",9921
41300,"Loyola","01/27/2010","W",5336
41300,"Loyola","03/27/2004","A",3751
40350,"UIC-Halsted","06/15/2006","W",3624
40350,"UIC-Halsted","04/25/2008","W",5825
40890,"O'Hare Airport","05/31/2009","U",8057
40350,"UIC-Halsted","07/09/2006","U",942
40350,"UIC-Halsted","11/05/2006","U",1253
